imagename,sizeImage,panelsOnImage,box_id,sizeBox,IoU,PanelSize,Front,Night,Occluded
test_images/image81.jpg,"(391, 420)",1,0,"(334, 184)",0.9035578862444534,0.3380221653878943,1,0,0
test_images/image23.jpg,"(800, 600)",1,0,"(451, 287)",0.8814221527642118,0.269025,1,0,0
test_images/image58.jpg,"(751, 743)",1,0,"(544, 318)",0.9207443962185623,0.3236976091097917,1,0,0
test_images/image125.jpg,"(960, 960)",1,0,"(568, 295)",0.9106700889174076,0.17819661458333333,1,0,0
test_images/image51.jpg,"(753, 1004)",1,0,"(0, 0)",0,-1,1,0,0
test_images/image132.jpg,"(800, 1200)",1,0,"(353, 173)",0.9347826086956522,0.06433958333333334,0,0,0
test_images/image29.jpg,"(753, 1004)",1,0,"(449, 309)",0.9413461147893903,0.19375486103395184,1,0,0
test_images/image46.jpg,"(1339, 1004)",1,0,"(734, 451)",0.8419853171427577,0.22459973399903002,1,0,0
test_images/image39.jpg,"(1200, 1600)",1,0,"(845, 582)",0.9254817698525651,0.2483203125,1,0,0
test_images/image239.jpg,"(562, 1000)",1,0,"(265, 186)",0.7963693922939751,0.07029893238434164,1,0,0
test_images/image249.jpg,"(683, 1024)",1,0,"(224, 264)",0.8777214434834476,0.07612326134699854,0,0,0
test_images/image32.jpg,"(753, 1004)",1,0,"(531, 290)",0.890585005749898,0.1986423495923345,1,0,0
test_images/image89.jpg,"(1573, 2400)",1,0,"(812, 527)",0.9203110823071938,0.12138509218054673,1,0,0
test_images/image10.jpg,"(600, 800)",1,0,"(434, 319)",0.9194702263009699,0.2836166666666667,1,0,0
test_images/image237.jpg,"(640, 960)",1,0,"(305, 209)",0.9293135600745938,0.10673014322916667,1,0,0
test_images/image204.jpg,"(512, 768)",1,0,"(290, 188)",0.8733274505213492,0.12353515625,0,0,0
test_images/image181.jpg,"(600, 800)",1,0,"(227, 157)",0.9260613605124615,0.07885,0,0,0
test_images/image24.jpg,"(1339, 1004)",1,0,"(675, 435)",0.9267985564815536,0.22156928670679493,1,0,0
test_images/image171.jpg,"(683, 1181)",1,0,"(267, 351)",0.9548368655314631,0.11966556867334555,0,0,0
test_images/image152.jpg,"(900, 1600)",1,0,"(0, 0)",0,-1,1,0,1
test_images/image251.jpg,"(1024, 683)",2,0,"(209, 130)",0.9055299539170507,0.04292871522693997,0,1,0
test_images/image251.jpg,"(1024, 683)",2,1,"(0, 0)",0,-1,0,1,0
test_images/image36.jpg,"(534, 800)",1,0,"(339, 221)",0.924728021170244,0.18969803370786517,1,0,0
test_images/image216.jpg,"(1400, 2261)",2,0,"(0, 0)",0,-1,0,0,0
test_images/image216.jpg,"(1400, 2261)",2,1,"(0, 0)",0,-1,0,0,0
test_images/image214.jpg,"(341, 500)",1,0,"(0, 0)",0,-1,0,1,0
test_images/image218.jpg,"(2051, 2735)",1,0,"(828, 1072)",0.9285533842749175,0.17042455769112494,0,0,0
test_images/image98.jpg,"(2088, 3712)",1,0,"(0, 0)",0,-1,0,0,0
test_images/image66.jpg,"(753, 1004)",1,0,"(506, 522)",0.7114087936005744,0.2534086760527611,1,0,0
test_images/image14.jpg,"(417, 626)",1,0,"(143, 91)",0.9423470880889669,0.05005324813631523,1,0,0
test_images/image162.jpg,"(800, 1200)",1,0,"(299, 181)",0.9154514035235607,0.06095,1,0,0
test_images/image11.jpg,"(463, 617)",1,0,"(336, 184)",0.8463876548982932,0.19469949697379152,0,0,0
test_images/image145.jpg,"(767, 1366)",1,0,"(292, 178)",0.9412168474841268,0.04667841278507085,1,0,0
test_images/image62.jpg,"(991, 997)",1,0,"(639, 438)",0.9548405466970388,0.2704581959804742,1,1,0
test_images/image8.jpg,"(753, 1004)",1,0,"(0, 0)",0,-1,1,0,0
test_images/image254.jpg,"(683, 1024)",1,0,"(0, 0)",0,-1,0,0,0
test_images/image96.jpg,"(643, 900)",1,0,"(429, 236)",0.7822778182906078,0.1522412303438742,1,0,0
test_images/image69.jpg,"(1339, 1004)",1,0,"(855, 528)",0.8772662238762761,0.32779263825950866,1,0,0
test_images/image210.jpg,"(853, 1280)",1,0,"(0, 0)",0,-1,0,0,0
test_images/image229.jpg,"(900, 1200)",1,0,"(299, 150)",0.8573068432671082,0.03556666666666667,0,0,0
test_images/image3.jpg,"(925, 1400)",1,0,"(596, 433)",0.8596050742479834,0.21316911196911198,1,0,0
test_images/image252.jpg,"(1024, 683)",3,0,"(0, 0)",0,-1,0,1,1
test_images/image252.jpg,"(1024, 683)",3,1,"(0, 0)",0,-1,0,1,1
test_images/image252.jpg,"(1024, 683)",3,2,"(0, 0)",0,-1,0,1,1
test_images/image193.jpg,"(997, 1500)",1,0,"(0, 0)",0,-1,0,0,1
test_images/image72.jpg,"(749, 757)",1,0,"(653, 370)",0.8931433659839715,0.43637223034499545,1,1,0
test_images/image172.jpg,"(780, 1366)",1,0,"(217, 162)",0.8194405358248438,0.027001914630025905,0,1,0
test_images/image80.jpg,"(783, 721)",1,0,"(569, 402)",0.9621993127147767,0.41063125395231187,1,0,0
test_images/image195.jpg,"(600, 800)",1,0,"(289, 139)",0.9278817733990148,0.077625,0,0,0
test_images/image40.jpg,"(753, 1004)",1,0,"(566, 312)",0.7969020290639034,0.18604995687899134,1,0,0
test_images/image224.jpg,"(814, 1200)",1,0,"(316, 410)",0.8301409393166325,0.13466113841113841,1,0,1
test_images/image259.jpg,"(768, 1024)",1,0,"(631, 295)",0.7337321007794091,0.17466227213541666,0,1,0
test_images/image205.jpg,"(428, 805)",1,0,"(207, 124)",0.8685,0.0646427120218262,0,0,0
test_images/image131.jpg,"(3000, 4000)",1,0,"(911, 610)",0.8567863418616498,0.04668666666666667,1,0,0
test_images/image222.jpg,"(750, 1000)",1,0,"(324, 159)",0.7460848143586134,0.088672,0,0,0
test_images/image173.jpg,"(768, 1024)",1,0,"(215, 299)",0.901605599011939,0.0814056396484375,0,0,0
test_images/image116.jpg,"(450, 800)",2,0,"(0, 0)",0,-1,1,0,1
test_images/image116.jpg,"(450, 800)",2,1,"(0, 0)",0,-1,1,0,1
test_images/image48.jpg,"(412, 550)",1,0,"(271, 118)",0.870575578267886,0.16224624889673434,0,0,0
test_images/image25.jpg,"(1080, 1920)",1,0,"(538, 348)",0.8550655466463026,0.10563368055555555,1,0,0
test_images/image41.jpg,"(665, 1024)",1,0,"(409, 166)",0.8003129660871904,0.11483053336466166,0,0,0
