imagename,sizeImage,panelsOnImage,box_id,sizeBox,IoU,PanelSize,Front,Night,Occluded
image173.jpg,"(768, 1024)",1,0,"(156, 411)",0.5498728589934271,0.0814056396484375,0,0,0
image173.jpg,"(768, 1024)",1,1,"(218, 134)",0.41514144346021387,0.0814056396484375,0,0,0
image199.jpg,"(303, 500)",1,0,"(81, 129)",0.7460711331679074,0.06763036303630363,0,0,0
image188.jpg,"(1382, 1843)",1,0,"(0, 0)",0,-1,1,0,1
image45.jpg,"(753, 1004)",1,0,"(476, 272)",0.8820445308493621,0.1520769511595054,1,0,0
image71.jpg,"(727, 853)",1,0,"(673, 447)",0.9215299787830369,0.45768394097376197,1,0,0
image162.jpg,"(800, 1200)",1,0,"(322, 210)",0.8023186598259587,0.06095,1,0,0
image182.jpg,"(1101, 1468)",1,0,"(0, 0)",0,-1,0,0,0
image212.jpg,"(532, 800)",1,0,"(160, 133)",0.6376657390734981,0.042680921052631576,0,0,0
image223.jpg,"(798, 1200)",1,0,"(97, 92)",0.639578947368421,0.014626148705096074,0,1,0
image10.jpg,"(600, 800)",1,0,"(457, 340)",0.8764806822984031,0.2836166666666667,1,0,0
image4.jpg,"(1590, 1190)",1,0,"(479, 346)",0.8147391924727909,0.07222451244648803,1,0,0
image105.jpg,"(1080, 1620)",1,0,"(538, 356)",0.6041169714639102,0.06603909465020576,0,0,0
image60.jpg,"(603, 659)",1,0,"(458, 338)",0.8377744857201793,0.3463788795023366,1,0,0
image248.jpg,"(768, 1024)",2,0,"(396, 231)",0.6458749140432384,0.131561279296875,0,0,0
image248.jpg,"(768, 1024)",2,1,"(0, 0)",0,-1,0,0,0
image117.jpg,"(765, 1024)",1,0,"(531, 264)",0.0,0.03406862745098039,1,0,1
image226.jpg,"(600, 989)",1,0,"(274, 162)",0.5898717233686559,0.044004044489383214,1,0,0
image17.jpg,"(362, 643)",1,0,"(242, 184)",0.8118785452118785,0.15513434092608028,1,0,0
image62.jpg,"(991, 997)",1,0,"(656, 448)",0.9094181895841597,0.2704581959804742,1,1,0
image204.jpg,"(512, 768)",1,0,"(292, 194)",0.8242117020362574,0.12353515625,0,0,0
image166.jpg,"(500, 889)",1,0,"(0, 0)",0,-1,0,0,0
image249.jpg,"(683, 1024)",1,0,"(208, 376)",0.5747275341993606,0.07612326134699854,0,0,0
image102.jpg,"(533, 800)",1,0,"(143, 134)",0.7249881460407777,0.03911116322701689,1,0,1
image63.jpg,"(1517, 1157)",1,0,"(1228, 601)",0.7952308222020147,0.3884093212676386,1,0,0
image219.jpg,"(1325, 1995)",1,0,"(674, 459)",0.5943123993558777,0.06947708894878706,1,0,0
image140.jpg,"(918, 1400)",1,0,"(409, 482)",0.0,0.05266106442577031,0,0,0
image187.jpg,"(3024, 4032)",2,0,"(0, 0)",0,-1,0,0,1
image187.jpg,"(3024, 4032)",2,1,"(0, 0)",0,-1,0,0,1
image98.jpg,"(2088, 3712)",1,0,"(742, 455)",0.743420590918661,0.03307526485500066,0,0,0
image39.jpg,"(1200, 1600)",1,0,"(873, 636)",0.858888741203223,0.2483203125,1,0,0
